72.868545	70.322310	66.208074
1.272021	56.745478	91.873148
85.276726	52.416845	31.364722
28.549063	52.808591	73.814501
54.608562	32.827300	44.648254
51.823142	81.721142	36.284008
73.252680	17.579921	30.664278
18.002454	32.338155	17.731448
43.345697	65.162664	11.424181
34.972963	69.260801	85.909076
86.022494	1.729054	58.383719
73.657870	42.775178	90.888454
75.007403	22.148838	56.508058
90.455500	0.692629	28.091534
67.739405	39.596079	53.674090
65.977226	95.193197	3.953338
24.580428	89.790212	23.809519
58.000954	31.925836	87.531468
48.068677	19.154375	83.937222
84.640960	43.488133	53.020362
85.452335	37.217400	16.522591
50.693226	47.539841	81.759603
47.844565	69.871533	14.555279
45.200176	64.870586	28.028384
18.003879	46.214330	49.815157
88.763010	44.218934	13.975504
5.813582	19.846510	41.227269
81.805156	84.964582	4.352384
20.783812	69.088834	61.524937
93.333080	26.254312	71.700147
65.666574	85.060468	6.324363
23.179319	46.411002	24.452411
25.632114	86.304042	11.213480
6.990338	56.817880	63.325990
69.808762	69.270010	94.393585
45.392313	16.504109	12.675842
86.539836	54.060701	4.482743
58.068172	83.651104	88.695700
82.874982	28.286704	14.618383
67.391024	96.487477	40.876425
27.651628	0.083988	30.950773
38.437710	64.841837	53.581041
13.820657	21.471387	16.576478
38.719596	59.614169	6.935893
85.448878	37.841501	17.461111
80.083380	60.387304	20.712651
71.259764	34.026597	80.619370
94.833516	64.207642	40.126387
23.935226	93.072788	51.780319
53.769064	83.918097	66.421666
18.747999	33.032832	33.470023
29.009400	34.951013	21.929396
37.776831	34.265080	70.570615
68.199998	82.342920	62.623438
88.773137	81.449334	10.481458
58.484442	2.492599	56.772146
22.104829	10.901141	94.835154
1.810294	26.612923	70.952102
47.022742	65.727860	17.462639
42.920298	34.976086	65.436511
50.489948	5.056383	70.996452
34.878443	40.511592	29.341350
82.253482	4.893378	25.645010
55.531028	4.391174	53.639107
91.052848	63.906368	15.837189
32.001946	53.345078	4.890009
58.430034	55.199557	32.787609
57.109745	5.808713	39.746878
16.383821	63.484736	25.263803
49.608922	64.231776	17.578260
33.546405	20.583728	25.457126
90.058323	61.920916	28.240030
32.637485	53.655211	96.062593
66.276255	53.740181	90.897555
26.494123	68.109236	13.934064
35.578900	28.985789	50.958976
53.659142	18.006383	60.841249
87.391825	47.426433	87.631956
77.384765	82.209816	74.130785
86.150268	47.765630	81.122828
81.918972	59.945355	16.355643
67.274919	86.728963	20.008516
94.223285	76.795119	42.025138
21.736108	46.707788	87.007049
47.962420	34.357368	52.141351
12.839923	28.990595	66.409824
85.537676	19.824166	94.506831
37.387746	13.106767	39.822727
65.764238	35.455199	59.724049
43.114362	75.367007	5.460169
76.684853	41.047137	14.752307
63.656541	5.873203	26.514049
46.978378	65.726897	56.143655
67.860827	27.973298	27.896145
17.860672	62.862309	61.196164
55.136983	4.141030	21.687681
65.698967	83.915016	91.934234
65.349288	88.728689	77.266305
63.723518	64.004531	69.887104
62.348610	16.440088	34.041265
10.610875	64.666362	45.008008
36.301945	22.290548	34.494807
24.548875	5.941852	36.716550
14.086245	63.071394	69.396976
15.372703	59.050073	40.504486
64.922030	65.869132	9.994473
75.155597	87.135784	57.689772
90.658972	86.564593	72.326466
93.015348	44.185321	59.033012
47.499738	90.083370	75.645180
0.337520	50.547360	32.516321
44.015689	15.656356	76.456894
38.068185	3.243169	86.634499
11.985543	77.079197	68.471752
38.110731	37.303850	76.210398
35.935230	45.635968	20.710596
73.256398	59.584136	23.263249
54.254140	66.080544	16.054401
43.966211	63.470009	95.278641
1.289704	26.407277	29.065164
22.918478	33.129105	29.681298
25.830603	66.188456	86.995071
83.030754	67.493624	91.710910
89.109891	83.614047	95.425464
5.252585	96.382797	2.346537
73.247279	2.522730	89.420411
50.167633	26.343537	31.273672
6.364530	16.585566	52.996685
4.347517	56.441096	28.219210
6.383857	22.537183	89.140231
86.635818	50.929826	96.479674
14.992807	90.832045	85.123395
52.915361	44.457039	61.235814
44.921585	19.874605	91.896691
97.396030	64.462826	70.929794
18.043405	77.541443	37.901148
32.110042	13.051190	4.705613
12.337323	71.954908	78.420364
6.354694	92.458229	13.898583
48.453129	4.630429	40.467718
72.049326	71.698171	18.973628
43.790270	86.689160	89.909393
62.919181	1.065889	63.745064
65.326842	19.509321	34.920610
15.028543	53.204933	48.581923
81.483252	9.491617	12.337622
90.725975	50.344186	60.533471
38.594810	7.938763	21.182676
42.362201	41.565175	42.756542
23.902113	60.174550	30.516326
10.495184	82.205868	86.042794
76.673226	9.846521	62.915083
43.971245	5.631579	16.487607
93.443809	50.772160	39.706338
13.431050	43.925008	4.564706
51.705636	18.125477	38.651155
55.996327	42.593999	95.838170
51.058018	48.005942	6.661469
4.081863	53.582310	7.919970
51.658800	1.656259	35.317825
2.253560	34.351930	42.720413
35.361174	51.745595	4.337901
84.528612	13.643090	80.810734
14.303552	17.966709	13.007138
57.982961	10.160680	89.155851
15.251610	96.358803	67.183641
95.750210	83.977194	87.083110
28.591735	68.180418	97.499458
49.838189	25.960509	15.805279
9.829665	66.494325	92.731199
8.478789	64.810715	31.352938
1.261019	15.930605	58.006813
52.424790	19.889831	3.997098
71.398259	43.383130	36.454437
6.572905	4.743548	60.493357
69.536870	54.069432	67.782891
77.834832	76.241469	5.691713
25.757617	21.393024	1.755929
39.351851	72.507066	39.831330
5.399139	41.909735	81.473671
15.524985	96.784894	23.022595
74.305578	36.909994	25.504339
54.545675	5.786555	69.865048
56.833875	31.929022	41.072835
28.616254	54.249512	31.883421
25.284712	44.738542	26.353794
86.602711	47.496123	38.038715
35.740052	47.854045	92.143037
97.790768	8.142741	64.373990
75.573683	40.768077	0.459842
3.112095	55.701440	73.698066
22.394252	95.473756	10.730543
38.950947	27.003157	5.456939
70.501524	83.595940	87.160038
90.270121	24.451859	19.909091
67.274420	75.793298	86.919332
19.293405	38.896091	4.263159
35.028986	16.358309	0.170412
76.715845	63.655410	53.765430
85.668843	70.862026	51.463485
94.207063	49.310895	45.621527
53.275403	27.192370	13.828540
92.643534	13.984421	64.004984
69.810388	58.626532	82.962406
0.969564	34.559880	29.605566
58.383562	36.252492	62.116970
91.863678	63.785548	87.486592
66.178768	49.817764	52.602697
71.415758	88.709535	53.613604
36.861596	81.522134	32.003828
71.155603	7.793366	42.754078
37.267639	72.710782	78.949212
85.232614	34.497464	19.944178
89.754364	62.787574	37.336431
31.131842	66.126827	85.984169
25.718677	73.416608	64.152973
39.095901	24.915678	8.824348
62.897697	41.068109	8.525531
17.311069	89.171942	42.913272
69.486745	29.386635	39.309376
20.661282	92.159686	89.233955
91.452173	27.506728	23.258885
57.829259	86.923747	96.512204
30.521541	12.071230	86.461074
7.596368	95.765411	3.756610
48.498487	31.866278	93.181279
44.454622	10.186130	61.579825
18.990646	67.737659	76.205282
42.994938	34.943658	30.006486
96.205149	17.188057	3.580791
77.990861	97.036040	27.100968
32.919529	13.628206	31.768948
37.527373	68.056163	28.194755
7.093390	27.459274	87.698664
25.501497	23.350494	2.282673
92.341328	84.848334	84.764610
88.881145	24.358291	10.547784
0.591269	11.884223	23.764494
90.513571	88.091618	44.047226
0.670701	2.607226	17.383581
36.457872	22.417751	29.352781
59.996337	5.776552	10.770284
86.658703	45.617931	95.516538
89.665087	73.135742	38.203418
32.966299	38.515515	92.427536
52.681384	92.164937	65.745707
78.879153	21.379490	92.393694
4.277328	87.754064	57.437520
18.455074	73.066650	11.761221
26.942251	22.857961	93.497698
1.818395	53.094319	7.636992
55.528476	51.954230	22.055209
92.493297	79.407770	70.257334
54.642204	12.842995	16.095507
27.109341	56.159194	95.327002
52.446635	96.271345	51.697846
1.711976	20.569835	6.257779
0.961538	60.616471	74.962972
50.923548	55.471277	10.109127
53.194973	57.089234	20.535157
12.039014	58.971348	31.524422
61.717669	38.011234	86.108227
96.801504	5.129091	25.894324
65.430574	3.940509	51.564931
77.701696	70.765921	74.519847
53.242889	74.557451	14.132008
43.049098	33.521799	68.617561
18.879337	56.379807	10.488477
86.486175	22.706788	57.659311
7.651898	59.664686	67.656410
11.653376	65.978178	48.846174
78.099326	12.052763	41.113086
68.737406	80.553450	62.720715
0.098163	54.764668	16.847703
44.130031	2.925209	51.662012
55.109611	14.204834	7.191039
74.638685	53.858993	77.761952
94.066191	3.242444	6.055661
70.583881	44.543035	30.975346
10.955171	89.337495	47.927979
53.129908	27.456497	19.489701
6.699531	53.836515	23.284121
8.576858	37.211169	59.483433
92.450158	40.962567	67.790830
7.762588	94.014425	94.011068
38.482375	2.830581	78.399961
54.890913	64.255912	80.445897
77.008255	97.896782	19.069156
42.104213	20.290893	88.469451
95.525660	46.705570	59.669793
82.177499	70.266101	56.062155
45.711502	32.122300	1.610533
72.454727	54.436377	2.200553
51.945186	31.328548	84.627596
90.919986	89.943495	24.589055
81.417290	23.831027	84.500589
53.041845	11.711071	14.129436
65.654419	56.064399	23.848999
91.627661	7.448595	33.283803
77.433504	52.560730	20.982377
54.440678	68.161618	88.975893
13.521622	3.089414	35.654825
90.748922	88.815064	95.992483
72.931542	48.366228	97.031879
6.536052	93.751555	55.272223
48.171184	48.072842	27.547722
35.323669	89.349083	27.336768
44.168783	23.592362	68.910066
66.615933	59.032611	54.774605
57.345413	5.599595	94.397157
75.560997	20.905113	62.019359
61.588766	17.261650	94.977106
37.981977	26.911070	11.214210
46.032483	67.710310	24.390051
23.630443	55.076915	90.583160
94.776455	65.067567	68.038506
58.999678	38.991377	66.244165
86.418358	14.047804	66.801260
43.706668	12.677204	38.932416
20.208264	67.481229	70.764519
85.574275	10.567715	50.784861
95.127468	69.752575	0.787552
31.162875	87.936937	97.955228
54.542534	37.606466	43.898618
58.645181	47.962994	29.509098
56.409550	21.160549	20.090131
41.940934	81.748282	52.491085
62.473620	67.951134	30.470002
30.749769	64.443565	6.715564
5.041051	40.143602	48.961516
29.896258	0.734242	51.058760
33.313576	85.035587	54.621129
37.293077	20.085018	24.263931
13.900096	72.677853	86.769066
47.359741	29.812573	16.010689
85.622314	40.420710	21.613412
93.541555	64.558892	72.755925
77.486808	58.957384	69.131438
61.015613	7.022464	38.152355
84.354673	55.598490	74.906093
8.502623	9.658653	41.919136
62.666170	35.476658	43.992402
55.023279	39.248128	83.243002
95.397727	3.036991	92.181234
14.248034	1.100316	9.113625
41.699028	39.140879	5.576830
24.773377	11.731854	61.780043
81.349564	54.499986	60.924315
12.823225	91.816013	44.638379
79.729403	15.395934	32.575739
84.541952	34.306810	77.202863
25.233052	22.141088	72.197446
17.269021	88.402953	79.654775
69.577268	32.584033	82.172763
33.187757	55.067209	60.631783
31.117807	84.267118	65.450921
93.992270	80.756987	78.479655
84.813810	65.458866	69.158699
84.802928	97.650499	66.175289
82.520884	26.613988	57.707331
48.063289	21.963042	89.109115
20.306986	18.161356	64.886041
16.540254	56.138611	8.708975
32.387783	86.576285	22.659156
84.234205	5.733515	19.694926
77.086807	19.307887	44.949721
76.984496	40.350115	81.219794
45.381886	10.340887	59.971409
93.229672	32.223884	31.032096
14.861231	4.296836	59.727070
65.907567	84.038327	34.333441
23.781915	85.822463	22.205818
38.253795	7.451382	0.929502
88.541298	64.046121	44.210253
35.762248	84.456717	17.385970
84.071595	56.508690	22.098595
18.357858	34.153485	93.479635
75.019713	27.391582	2.193044
53.093452	27.074789	2.857248
8.607127	63.027615	75.355860
1.615137	25.950022	5.659452
86.838504	46.376469	55.697548
48.539031	46.746876	77.111560
61.957941	61.662708	41.161197
35.154580	97.074605	4.153988
25.078618	55.788515	22.603979
52.238400	16.714643	62.177455
17.286270	43.663202	30.413591
10.547949	76.099275	20.349208
93.875513	44.370478	37.423843
59.615127	61.346894	68.030187
49.112895	63.183214	5.207505
40.246971	10.294586	92.543218
62.174046	0.223237	4.616437
45.891103	12.590234	0.636417
47.521995	26.069912	3.240214
82.132732	86.882482	87.974981
60.521215	12.355806	90.511750
43.624234	12.620324	45.552330
41.384203	95.553246	43.482617
88.521731	41.896708	71.386678
13.419950	28.407841	15.027210
52.273851	87.693595	86.529002
13.022404	72.992408	94.815291
52.166699	6.750958	64.654220
9.575733	58.822698	38.819701
24.625963	13.170051	91.976520
33.135661	19.944576	66.345796
46.856234	35.530198	80.360889
0.016860	29.974740	60.827620
78.994260	43.671589	38.094748
76.689900	12.789260	32.806453
22.404603	63.141149	28.862936
77.572767	65.315133	61.406027
37.871272	88.281548	25.635783
31.051072	6.134935	26.854032
39.803999	94.743307	20.351239
55.691936	97.697251	56.891728
18.775696	0.846536	31.624465
32.374831	10.312702	96.627730
35.573893	25.870629	79.077010
32.067029	65.613544	75.630326
91.764871	17.384999	91.345872
21.460645	83.879616	9.364274
80.971138	18.188324	37.362120
27.906688	51.912082	37.458705
18.994813	82.871525	73.265747
14.216214	3.611671	28.282580
70.636044	43.834554	53.742129
44.163167	40.444592	61.657316
0.694677	58.837344	51.350750
2.377492	80.621893	94.277827
0.487435	15.242106	6.801274
68.820711	85.000692	62.786709
67.532337	71.166180	9.904583
60.651038	22.496704	21.525745
50.970601	35.942129	33.664354
64.745876	0.259974	2.175823
56.699008	14.049616	67.553673
9.338330	46.260541	20.776613
3.929066	23.263713	20.915294
1.054063	76.407129	68.528301
35.788268	39.533493	45.551347
82.633285	74.400099	2.143790
8.274081	18.846573	0.089559
19.913345	44.222956	93.851223
91.229262	86.852707	13.020373
88.556812	60.913469	82.614420
75.662954	71.853085	17.799152
83.588435	71.218945	3.819957
52.308822	19.729603	29.817318
72.912118	41.269939	60.864580
37.650932	89.089466	42.556663
5.237285	48.278586	82.860794
87.393011	13.782500	37.115241
3.319284	84.612961	37.299077
77.911747	31.128184	75.200587
81.987398	37.867803	40.256175
41.380909	3.895417	84.129187
7.541465	86.961327	94.599366
26.135459	85.041147	63.569846
23.624305	91.394329	59.904609
60.822308	39.867841	36.612427
94.674423	61.879797	82.567950
17.239190	60.992249	63.866242
58.214610	41.958817	92.981123
39.352464	34.462573	61.052541
78.945605	19.992244	19.213771
21.428338	69.698494	70.369501
2.837841	20.770586	40.207079
96.415577	85.643436	31.165902
85.134551	10.849392	10.078104
76.331078	92.021539	6.421519
91.809532	26.966987	16.167474
64.377192	2.491006	42.742828
58.548816	69.764205	74.991633
75.746534	86.007297	10.886530
39.112639	46.193045	84.509601
59.844429	79.444382	9.834973
88.879478	20.850998	67.625799
58.502018	67.260868	55.689421
5.898698	87.034684	23.285298
69.490756	89.903725	29.416767
68.144046	6.040470	15.068622
41.188362	12.689118	4.170596
24.176525	74.210260	86.254365
95.983275	19.772211	68.865732
84.041402	72.096905	51.722269
41.635039	94.182810	6.405703
82.614853	43.537212	44.847269
88.438143	26.026762	61.782296
42.217979	27.777717	41.595347
52.577824	79.533239	57.011218
71.871891	87.708249	52.576907
40.079442	59.015159	41.981504
69.561037	58.665689	46.463185
57.145797	40.150187	91.455448
36.994934	49.896107	12.731592
74.608900	65.936951	86.862476
39.580791	86.913118	73.328480
57.466834	94.782753	70.191881
11.635055	94.589142	85.456561
16.898656	60.774436	69.161896
77.559744	63.251498	6.401752
72.903916	96.938023	53.148615
85.438612	75.612242	66.886552
49.296517	13.019970	28.907434
27.672858	1.291369	41.339856
50.833335	76.269157	28.383687
45.299705	78.475162	28.091015
63.174872	53.129451	17.554641
37.192801	62.204937	71.671507
17.799683	34.028611	91.052049
65.044577	64.768882	49.888712
5.963301	94.792072	40.522847
16.330901	55.158442	66.637725
19.308935	23.727491	71.473648
42.635867	24.728809	88.200363
10.106807	76.536562	9.465509
32.936578	51.405332	31.158141
19.798015	29.716889	16.126046
24.824795	48.581505	31.900208
17.408129	70.734709	57.579018
31.961425	49.703633	32.658023
92.010811	31.001971	48.378227
25.432683	56.154422	1.150457
41.073394	96.798634	80.527652
77.707574	12.118207	44.490280
94.036624	67.506648	46.975076
76.999956	97.222201	7.278524
52.320657	65.261836	9.191481
74.907048	87.600063	63.535729
5.671665	17.184188	94.514344
63.525323	3.635992	35.894749
66.136187	91.686921	35.451556
70.827919	74.484690	36.761855
33.358081	86.668848	30.031630
72.744506	71.204760	96.947441
38.307429	90.070188	33.189938
48.420729	31.421535	80.201994
84.366467	1.785343	54.955582
54.713749	52.071016	35.702138
53.998744	92.384723	92.643250
62.494537	43.757314	29.654250
40.331782	89.809284	33.076378
2.456717	82.968686	43.314694
95.640918	21.729221	84.124546
52.093273	28.789830	44.520171
20.818224	46.678381	77.335133
0.898754	67.344227	40.390632
71.933416	53.275939	61.719428
56.878345	57.565301	25.699870
48.976969	75.289014	26.684407
60.911987	47.050783	60.668508
14.858330	90.681404	55.642446
25.720626	5.500866	72.511595
24.329752	66.507897	78.295139
76.442482	2.600983	38.874643
59.526546	52.288136	70.723198
57.967153	39.770325	73.182586
70.320889	75.843683	94.864197
56.834152	13.472153	90.757139
77.070805	56.230582	62.863921
87.285280	55.142824	12.089134
38.149049	59.820542	45.529972
41.807235	17.531801	94.749943
30.175478	89.978259	14.496559
29.447821	47.286954	6.881364
37.627850	88.408974	94.924178
4.971682	38.115073	37.456944
7.112292	29.540141	27.264868
17.813120	49.554894	7.959141
74.551208	44.853936	37.902499
29.555915	84.171493	65.915903
21.424145	72.046092	71.554724
87.106055	16.961311	65.217447
12.706384	79.697797	1.314970
18.646269	23.492564	29.799203
89.966041	64.228121	35.268840
91.858374	45.079422	26.068106
1.553342	91.237126	29.224298
34.568322	0.470751	50.219156
95.397100	5.491760	32.040290
11.255723	13.922400	16.848344
66.957363	80.269982	60.106061
86.573787	15.416230	32.652081
50.476136	56.133608	51.940439
41.582810	74.131347	66.349537
64.715249	85.593070	41.045128
51.034536	72.975100	70.597881
59.135796	46.923037	67.733125
56.369763	51.200062	15.656228
38.500262	34.922155	91.847406
33.234754	64.606206	53.849210
94.113943	25.398274	2.242859
76.499067	71.996456	39.924618
12.912008	87.592112	36.356466
19.066218	82.415381	75.100315
67.388663	75.019792	54.504169
48.996794	51.931163	34.160467
56.743336	83.595884	67.805218
94.070899	52.997834	90.520540
40.778180	58.085156	10.675904
88.023066	91.181057	91.582004
0.622359	22.644824	90.352184
17.818043	36.528589	82.307976
57.942552	83.434480	2.002357
90.993188	20.817289	75.298232
27.324100	9.172568	52.667930
1.739551	33.722311	12.573340
66.300651	76.062250	22.870964
42.898142	69.270543	48.464722
7.326044	23.692910	64.327755
64.855973	5.537638	49.758132
66.540366	16.821190	51.318339
64.671744	43.810809	59.512185
41.274458	52.640714	81.429819
68.708043	8.306996	44.931732
87.675867	55.783848	24.016856
53.977856	6.658304	94.022369
94.923524	1.536040	73.693644
0.381237	14.487820	79.305067
57.090465	44.435544	19.629417
54.011084	21.400079	49.121471
51.216665	21.625138	39.231289
89.033228	2.804246	61.634187
82.790159	11.259433	27.166819
37.840976	57.659071	19.048727
59.457181	78.209302	88.154496
21.173484	94.814691	15.911819
57.433363	45.133678	69.915483
55.324523	85.891112	65.627454
44.306991	9.887505	19.055900
10.084746	79.051334	11.391022
55.380214	8.118951	24.416576
41.181189	29.097459	0.911221
77.882355	4.146722	46.934538
23.907747	67.743944	48.999238
47.272267	3.275505	12.978140
42.245704	69.571174	91.050108
32.547731	41.754591	36.340327
84.958362	32.104076	77.100516
19.584270	7.977275	38.307926
25.943591	88.949569	9.147006
67.452907	14.436762	53.883421
46.373232	34.472957	93.500699
66.110245	85.353042	61.471762
44.844256	34.464808	76.559264
7.461780	20.862227	33.907637
18.798697	38.556308	75.507951
25.104660	32.396953	94.320504
61.530404	74.336744	76.560045
32.252467	18.126372	81.552874
30.012303	82.143204	34.302932
59.581600	55.423354	77.349353
29.465814	12.339928	38.523949
60.305862	5.716642	88.427335
57.524117	82.225666	66.825364
39.311465	2.708162	97.083071
58.264754	57.127502	89.850160
79.328969	56.097777	27.095133
46.809222	95.284118	20.104308
64.047848	59.196789	47.042789
67.487279	46.538691	33.387740
69.692249	84.932627	15.465974
89.609114	46.444493	13.218662
93.762632	8.614771	97.200928
29.945089	9.103699	85.863809
60.095641	68.935805	77.671277
3.022435	0.422358	82.367573
15.510470	95.335808	34.258932
46.169270	49.041963	2.023843
13.231244	86.397672	20.604274
43.924963	31.716732	84.935188
44.445815	42.840596	38.958237
33.011947	76.283662	36.291989
24.625023	11.026992	7.676864
53.652065	6.979478	11.583269
62.582669	74.478560	13.169595
17.451623	96.816360	15.928398
3.222218	62.048568	57.059546
58.994577	77.657628	63.887059
62.137783	20.811030	1.931781
97.599851	34.967447	71.065943
46.140854	46.373103	70.122449
4.509358	68.676894	12.521954
53.352456	20.324858	90.276164
87.829354	20.041655	79.201596
70.684659	43.881364	71.263655
53.168662	31.021124	67.188751
62.473444	88.754075	66.670088
82.340524	7.573892	90.597803
55.765092	22.127014	42.843457
33.389330	42.016489	47.112708
14.784499	66.272207	26.163118
48.513866	12.131670	2.623663
25.195659	44.501108	83.747647
38.964323	59.328752	40.568829
81.123190	73.834429	25.694247
69.644309	12.262346	57.333373
66.819395	31.448890	7.996060
50.040960	24.135839	11.141861
21.299295	97.202854	88.958883
69.687343	85.971646	19.403297
78.873257	83.655749	50.278489
65.545775	56.468736	47.140329
46.288143	6.822524	10.604309
97.941367	60.724023	39.222546
1.923697	64.265623	1.945180
57.178682	46.502066	27.141719
78.430677	86.880539	75.962796
22.583436	59.277795	69.913001
64.517018	30.652237	60.946631
22.671223	1.432958	78.268817
45.166716	54.901099	93.732753
79.671322	9.651131	37.557792
2.708688	14.907451	89.937493
51.855672	20.740913	45.285646
37.443132	94.298871	31.679139
65.033927	45.482296	15.550298
81.273484	46.236338	31.217319
57.550532	30.930495	81.230414
75.720563	80.394453	33.240193
94.380759	70.142141	14.207384
73.603796	54.652010	37.892152
13.223096	52.631125	90.951028
74.922380	75.776597	35.877349
14.525751	5.157744	87.766774
14.821580	12.558541	54.770528
34.199038	26.291911	96.942815
53.400259	3.758997	78.663876
52.370312	96.617017	54.928945
25.829306	68.137022	51.075866
69.175372	11.285752	52.320399
93.094672	48.601555	78.987869
18.949989	44.424645	90.897684
31.569993	49.445843	11.539028
83.011291	19.853153	47.661141
88.828408	59.362517	96.377327
45.712793	17.352081	10.277942
11.597648	92.320000	59.005336
78.986962	76.969914	71.258738
93.790693	47.843634	35.118304
67.003394	38.093973	89.991954
53.116327	12.480376	49.167710
71.199840	70.322650	62.886318
24.103240	45.226092	20.740602
35.468133	22.640373	87.470839
11.980424	89.600546	65.927821
67.857671	16.757327	31.516573
55.527738	19.137935	83.603818
95.062329	14.464208	24.169526
78.996736	55.972925	19.128412
74.477380	59.779086	3.598890
53.506307	54.259782	21.973527
43.362824	27.491147	35.032658
57.296235	43.417021	86.772716
37.301158	74.490251	54.873608
64.206924	30.857772	23.506907
33.419619	9.680652	71.874402
90.519843	78.470221	12.082246
55.424807	91.041326	39.975398
66.178144	5.442895	68.123492
1.938757	42.370001	70.549666
57.783120	68.447498	83.670550
97.205162	47.558785	53.718631
8.733431	70.356077	20.065292
40.425907	55.669326	17.915658
24.831670	21.117020	78.239271
34.005276	37.771715	66.513451
17.133245	50.409755	89.884558
96.885401	33.162068	52.810099
2.326741	9.290374	46.371594
85.859147	84.838770	26.421694
69.439189	74.556947	38.868141
0.762417	54.365161	70.848089
72.866338	11.481044	8.210251
57.545498	84.721908	58.266188
22.444643	72.244375	34.701294
39.543597	21.444320	25.663893
16.574468	22.950054	91.357846
57.689398	92.639980	78.063373
16.279295	0.103258	30.809889
35.517088	84.726798	36.384068
49.881114	14.886039	4.425439
75.805963	80.415631	87.562523
38.116179	34.596153	37.338049
56.102978	76.822899	65.290686
47.604630	89.054898	93.571471
62.719212	93.242238	22.481365
77.449398	17.001155	76.195917
91.201769	9.826739	20.983687
3.272790	28.790073	49.188290
41.527788	52.057288	79.298841
65.415853	85.470830	0.991713
78.160201	50.952038	78.483133
95.834534	26.360942	77.884413
56.709785	50.408544	62.903936
57.007800	4.567770	6.874836
64.736094	42.982633	62.944598
50.094581	75.564311	49.819944
51.938046	7.708397	95.670765
68.546558	52.168063	82.345787
39.681798	87.934744	18.558196
13.661618	41.658448	88.195348
4.676563	67.101944	63.673030
59.843661	34.182017	80.407978
85.761919	27.857493	96.796212
38.242566	12.044475	23.657776
70.188361	20.408646	42.781333
2.031924	6.262930	70.862300
53.937368	4.145705	33.967345
45.039861	91.343772	66.468065
95.438815	95.620318	7.603059
2.512535	82.309788	85.368023
24.480689	71.356515	84.242499
3.790858	79.930022	28.736374
10.592001	6.952672	94.898341
59.420094	87.987531	72.247972
40.207290	26.816784	68.367112
89.741896	64.505224	94.801737
96.302440	1.237758	2.394023
78.258776	30.387975	43.526041
11.280962	42.816725	25.942943
76.198346	95.886904	24.599314
43.211118	87.372541	6.712855
52.324210	74.517931	30.802949
